REPORT_NAME,CCR,SECTION,DESCRIPTION,ARREST_DATE,ARREST_TIME,ADDRESS,NEIGHBORHOOD,ZONE,AGE,GENDER
OFFENSE 2.0,15108632,9999,9999 - (Misc. Incident): Attempt to Locate,06/16/2015,00:08,200 block Ridge Ave,Allegheny Center,1,,
ARREST,15043810,9015,Failure To Appear/Arrest on Attachment Order,06/16/2015,01:45,1400 block High St,Spring Garden,1,19,F
OFFENSE 2.0,15109013,3743,Accidents Involving Damage to Attended Veh. or Property,06/16/2015,03:30,Anderson St & General Robinson St E,North Shore,1,,
ARREST,15100125,13(a)(16),Possession of Controlled Substance,06/16/2015,06:04,1200 block Western Ave,Chateau,1,44,M
OFFENSE 2.0,15100125,4910,Tampering with or Fabricating Physical Evidence.,06/16/2015,06:04,1200 block Western Ave,Chateau,1,,
OFFENSE 2.0,15100125,13(a)(32),Paraphernalia - Use or Possession,06/16/2015,06:04,1200 block Western Ave,Chateau,1,,
OFFENSE 2.0,15100125,13(a)(30)*,Delivery of Controlled Substance,06/16/2015,06:04,1200 block Western Ave,Chateau,1,,
OFFENSE 2.0,15100125,13(a)(30),Possession w/ Intent to Del. Controlled Substance,06/16/2015,06:04,1200 block Western Ave,Chateau,1,,
OFFENSE 2.0,15100125,13(a)(16),Possession of Controlled Substance,06/16/2015,06:04,1200 block Western Ave,Chateau,1,,
ARREST,15100125,13(a)(32),Paraphernalia - Use or Possession,06/16/2015,06:04,1200 block Western Ave,Chateau,1,44,M
ARREST,15100125,13(a)(30)*,Delivery of Controlled Substance,06/16/2015,06:04,1200 block Western Ave,Chateau,1,44,M
ARREST,15100125,13(a)(30),Possession w/ Intent to Del. Controlled Substance,06/16/2015,06:04,1200 block Western Ave,Chateau,1,44,M
OFFENSE 2.0,15108760,029,Missing Juvenile,06/16/2015,07:00,800 block Mt Pleasant Rd,Northview Heights,1,,
ARREST,15100125,13(a)(16),Possession of Controlled Substance,06/16/2015,07:30,1200 block Western Ave,Chateau,1,42,M
ARREST,15100125,4910,Tampering with or Fabricating Physical Evidence.,06/16/2015,07:30,1200 block Western Ave,Chateau,1,42,M
OFFENSE 2.0,15108935,3921,Theft by Unlawful Taking or Disposition.,06/16/2015,09:00,3800 block Mcclure Ave,Brighton Heights,1,,
OFFENSE 2.0,15108837,3743,Accidents Involving Damage to Attended Veh. or Property,06/16/2015,09:50,Rialto St & Route 28 Ramp,Troy Hill-Herrs Island,1,,
OFFENSE 2.0,15109097,2709(a)(4),Harassment Communicates Prohibited Acts,06/16/2015,11:30,800 block ALLEGHENY Ave,Allegheny West,1,,
ARREST,15088903,2701,Simple Assault.,06/16/2015,12:35,1500 block Brighton Rd,Perry South,1,47,M
OFFENSE 2.0,15108914,5507,Obstructing Highways and Passages.,06/16/2015,13:00,1500 block Pa Rt 28 Ramp & 31st St Brg,Troy Hill-Herrs Island,1,,
ARREST,15108914,5507,Obstructing Highways and Passages.,06/16/2015,13:02,1500 block Pa Rt 28 Ramp & 31st St Brg,Troy Hill-Herrs Island,1,32,M
OFFENSE 2.0,15108924,3921(a),Theft by Unlawful Taking or Disposition - Movable item,06/16/2015,13:30,300 block W North Ave,Central Northside,1,,
OFFENSE 2.0,15109091,9504,Lost Property,06/16/2015,17:44,800 block Blossom Way,East Allegheny,1,,
ARREST,15109113,3304,Criminal Mischief.,06/16/2015,17:55,1600 block Sandusky Ct,Fineview,1,22,M
OFFENSE 2.0,15109113,5503(a)(1),DISORDERLY CONDUCT - ENGAGE IN FIGHTING,06/16/2015,17:55,1600 block Sandusky Ct,Fineview,1,,
OFFENSE 2.0,15109113,3304,Criminal Mischief.,06/16/2015,17:55,1600 block Sandusky Ct,Fineview,1,,
OFFENSE 2.0,15109113,2702,Aggravated Assault.,06/16/2015,17:55,1600 block Sandusky Ct,Fineview,1,,
ARREST,15109113,2702,Aggravated Assault.,06/16/2015,17:55,1600 block Sandusky Ct,Fineview,1,22,M
ARREST,15109113,5503(a)(1),DISORDERLY CONDUCT - ENGAGE IN FIGHTING,06/16/2015,17:55,1600 block Sandusky Ct,Fineview,1,22,M
ARREST,15104042,9501,Bench Warrant,06/16/2015,18:00,Stockton St & Anderson St,Allegheny Center,1,50,M
OFFENSE 2.0,15109136,9489,Found Property,06/16/2015,18:00,1500 block brighton Rd,California-Kirkbride,1,,
OFFENSE 2.0,15109251,3934,Theft from Vehicle,06/16/2015,20:15,800 block W North Ave,Allegheny West,1,,
OFFENSE 2.0,15109251,3304,Criminal Mischief.,06/16/2015,20:15,800 block W North Ave,Allegheny West,1,,
ARREST,15061346,5505,Public Drunkenness,06/16/2015,01:20,500 block Smithfield St,Golden Triangle/Civic Arena,2,56,M
ARREST,15061346,5503,Disorderly Conduct.,06/16/2015,01:20,500 block Smithfield St,Golden Triangle/Civic Arena,2,56,M
OFFENSE 2.0,15108722,3925,Receiving Stolen Property.,06/16/2015,04:35,Duncan St & 53rd St,Upper Lawrenceville,2,,
ARREST,15108722,3925,Receiving Stolen Property.,06/16/2015,04:45,Duncan St & 53rd St,Upper Lawrenceville,2,21,F
OFFENSE 2.0,15108743,3304,Criminal Mischief.,06/16/2015,06:30,27th St,Strip District,2,,
OFFENSE 2.0,15108743,3934,Theft from Vehicle,06/16/2015,06:30,27th St,Strip District,2,,
OFFENSE 2.0,15108762,3304,Criminal Mischief.,06/16/2015,07:53,400 block 7TH Ave,Golden Triangle/Civic Arena,2,,
ARREST,15098137,3925,Receiving Stolen Property.,06/16/2015,08:40,600 block First Ave,Central Northside,2,56,M
OFFENSE 2.0,15108975,2709,Harassment (Non-Specific),06/16/2015,14:36,100 block 41st St,Central Lawrenceville,2,,
OFFENSE 2.0,15109080,3934,Theft from Vehicle,06/16/2015,16:15,21st St & Liberty Ave,Strip District,2,,
OFFENSE 2.0,15109080,3304,Criminal Mischief.,06/16/2015,16:15,21st St & Liberty Ave,Strip District,2,,
