REPORT_NAME,CCR,SECTION,DESCRIPTION,ARREST_DATE,ARREST_TIME,ADDRESS,NEIGHBORHOOD,ZONE,AGE,GENDER
OFFENSE 2.0,15193984,3743,Accidents Involving Damage to Attended Veh. or Property,10/10/2015,00:05,200 block North Shore Dr,North Shore,1,,
OFFENSE 2.0,15193977,029,Missing Juvenile,10/10/2015,00:12,200 block Ridge Ave,Allegheny Center,1,,
OFFENSE 2.0,15193983,029,Missing Juvenile,10/10/2015,00:12,200 block Ridge Ave,Allegheny Center,1,,
OFFENSE 2.0,15194096,9488,False  Burglar Alarm,10/10/2015,02:51,3100 block Sorento St,Marshall-Shadeland,1,,
OFFENSE 2.0,15194109,2709(a)(3),Harassment No Legitimate Purpose,10/10/2015,03:08,1600 block Sandusky Ct,Fineview,1,,
OFFENSE 2.0,15194109,13(a)(31),Marijuana: Possession Small Amount,10/10/2015,03:08,1600 block Sandusky Ct,Fineview,1,,
OFFENSE 2.0,15194109,3503.B1II,DEF. TRESPASS POSTED,10/10/2015,03:08,1600 block Sandusky Ct,Fineview,1,,
OFFENSE 2.0,15194109,5123,Contraband.,10/10/2015,03:08,1600 block Sandusky Ct,Fineview,1,,
ARREST,15194109,13(a)(31),Marijuana: Possession Small Amount,10/10/2015,03:21,1600 block Sandusky Ct,Fineview,1,22,M
ARREST,15194109,2709(a)(3),Harassment No Legitimate Purpose,10/10/2015,03:21,1600 block Sandusky Ct,Fineview,1,22,M
ARREST,15194109,3503.B1II,DEF. TRESPASS POSTED,10/10/2015,03:21,1600 block Sandusky Ct,Fineview,1,22,M
ARREST,15194109,5123,Contraband.,10/10/2015,03:21,1600 block Sandusky Ct,Fineview,1,22,M
OFFENSE 2.0,15194247,3921,Theft by Unlawful Taking or Disposition.,10/10/2015,06:00,100 block W Mc Intyre Ave,Perry South,1,,
OFFENSE 2.0,15194170,3503(b)(1)(i),Actual Communication,10/10/2015,06:43,700 block Casino Dr,Chateau,1,,
OFFENSE 2.0,15194170,5505,Public Drunkenness,10/10/2015,06:43,700 block Casino Dr,Chateau,1,,
OFFENSE 2.0,15194170,5503,Disorderly Conduct.,10/10/2015,06:43,700 block Casino Dr,Chateau,1,,
ARREST,15194170,5505,Public Drunkenness,10/10/2015,06:48,700 block Casino Dr,Chateau,1,21,M
ARREST,15194170,3503(b)(1)(i),Actual Communication,10/10/2015,06:48,700 block Casino Dr,Chateau,1,21,M
ARREST,15194170,5503,Disorderly Conduct.,10/10/2015,06:48,700 block Casino Dr,Chateau,1,21,M
OFFENSE 2.0,15194177,2701,Simple Assault.,10/10/2015,07:40,1000 block Davis Ave,Brighton Heights,1,,
ARREST,15194177,2701,Simple Assault.,10/10/2015,08:00,1000 block Davis Ave,Brighton Heights,1,23,M
OFFENSE 2.0,15194197,9999,9999 - (Misc. Incident): ,10/10/2015,08:28,2900 block N Charles St,Perry South,1,,
OFFENSE 2.0,15194422,3743,Accidents Involving Damage to Attended Veh. or Property,10/10/2015,15:05,California Ave & Davis Ave,Brighton Heights,1,,
OFFENSE 2.0,15194464,3304,Criminal Mischief.,10/10/2015,16:10,Fontella St & Reedsdale St,Chateau,1,,
OFFENSE 2.0,15194472,13(a)(16),Possession of Controlled Substance,10/10/2015,16:24,1700 block Perrysville Ave,Central Northside,1,,
OFFENSE 2.0,15194472,9501,Bench Warrant,10/10/2015,16:24,1700 block Perrysville Ave,Central Northside,1,,
ARREST,15194472,9501,Bench Warrant,10/10/2015,16:35,1700 block Perrysville Ave,Central Northside,1,26,F
ARREST,15194472,13(a)(16),Possession of Controlled Substance,10/10/2015,16:35,1700 block Perrysville Ave,Central Northside,1,26,F
