REPORT_NAME,CCR,SECTION,DESCRIPTION,ARREST_DATE,ARREST_TIME,ADDRESS,NEIGHBORHOOD,ZONE,AGE,GENDER
OFFENSE 2.0,15186073,3921(a),Theft by Unlawful Taking or Disposition - Movable item,09/29/2015,00:10,200 block North Shore Dr,North Shore,1,,
OFFENSE 2.0,15186089,13(a)(32),Paraphernalia - Use or Possession,09/29/2015,00:35,1600 block Sandusky Ct,Fineview,1,,
OFFENSE 2.0,15186089,4910,Tampering with or Fabricating Physical Evidence.,09/29/2015,00:35,1600 block Sandusky Ct,Fineview,1,,
OFFENSE 2.0,15186089,3503(b)(1)(ii),Defiant Trespass Notice Posted by Sign(s),09/29/2015,00:35,1600 block Sandusky Ct,Fineview,1,,
OFFENSE 2.0,15186089,13(a)(30),Possession w/ Intent to Del. Controlled Substance,09/29/2015,00:35,1600 block Sandusky Ct,Fineview,1,,
OFFENSE 2.0,15186089,13(a)(16),Possession of Controlled Substance,09/29/2015,00:35,1600 block Sandusky Ct,Fineview,1,,
ARREST,15186089,3503(b)(1)(ii),Defiant Trespass Notice Posted by Sign(s),09/29/2015,00:45,1600 block Sandusky Ct,Fineview,1,35,M
ARREST,15186089,13(a)(30),Possession w/ Intent to Del. Controlled Substance,09/29/2015,00:45,1600 block Sandusky Ct,Fineview,1,35,M
ARREST,15186089,13(a)(16),Possession of Controlled Substance,09/29/2015,00:45,1600 block Sandusky Ct,Fineview,1,35,M
ARREST,15186089,3503(b)(1)(ii),Defiant Trespass Notice Posted by Sign(s),09/29/2015,00:45,1600 block Sandusky Ct,Fineview,1,22,M
ARREST,15186089,13(a)(32),Paraphernalia - Use or Possession,09/29/2015,00:45,1600 block Sandusky Ct,Fineview,1,22,M
ARREST,15180071,3304,Criminal Mischief.,09/29/2015,01:30,3500 block Simen Ave,Brighton Heights,1,22,M
ARREST,15180071,903,Criminal Conspiracy.,09/29/2015,01:30,3500 block Simen Ave,Brighton Heights,1,22,M
OFFENSE 2.0,15186224,13(a)(32),Paraphernalia - Use or Possession,09/29/2015,08:13,Sandusky Ct & Henderson St,Fineview,1,,
OFFENSE 2.0,15186224,9501,Bench Warrant,09/29/2015,08:13,Sandusky Ct & Henderson St,Fineview,1,,
ARREST,15186224,9501,Bench Warrant,09/29/2015,08:20,Sandusky Ct & Henderson St,Fineview,1,51,M
ARREST,15186224,13(a)(32),Paraphernalia - Use or Possession,09/29/2015,08:20,Sandusky Ct & Henderson St,Fineview,1,51,M
ARREST,15186224,13(a)(32),Paraphernalia - Use or Possession,09/29/2015,08:20,Sandusky Ct & Henderson St,Fineview,1,40,F
OFFENSE 2.0,15186305,9999,9999 - (Misc. Incident): Juveniles took mothers car,09/29/2015,10:45,800 block Woods Run Ave,Marshall-Shadeland,1,,
OFFENSE 2.0,15186325,2709(a),Harassment.,09/29/2015,11:25,1200 block Federal St N,Central Northside,1,,
ARREST,15184558,2702,Aggravated Assault.,09/29/2015,11:50,200 block East Ohio St,Allegheny Center,1,29,M
ARREST,15184558,3503(b)(1)(ii),Defiant Trespass Notice Posted by Sign(s),09/29/2015,11:50,200 block East Ohio St,Allegheny Center,1,29,M
ARREST,15184558,5104,Resisting Arrest or Other Law Enforcement.,09/29/2015,11:50,200 block East Ohio St,Allegheny Center,1,29,M
ARREST,15184558,5121,Escape.,09/29/2015,11:50,200 block East Ohio St,Allegheny Center,1,29,M
ARREST,15184558,13(a)(16),Possession of Controlled Substance,09/29/2015,11:50,200 block East Ohio St,Allegheny Center,1,29,M
ARREST,15184558,13(a)(30),Possession w/ Intent to Del. Controlled Substance,09/29/2015,11:50,200 block East Ohio St,Allegheny Center,1,29,M
OFFENSE 2.0,15186476,3745,Accidents Involving Damage to Unattended Veh.or Prop.,09/29/2015,13:15,300 block Cedar Ave,East Allegheny,1,,
OFFENSE 2.0,15186496,9999,9999 - (Misc. Incident): ,09/29/2015,15:10,West End Brg & West End Brg Ramp,Chateau,1,,
OFFENSE 2.0,15186514,9490,Missing Persons (18 and Over),09/29/2015,17:20,2700 block Perrysville Ave,Perry South,1,,
OFFENSE 2.0,15186547,029,Missing Juvenile,09/29/2015,17:20,2700 block Perrysville Ave,Perry South,1,,
OFFENSE 2.0,15186548,9999,9999 - (Misc. Incident): Parked vehicle struck by truck while illegally parked. Driver not on-scene,09/29/2015,18:00,Heinz St & N Canal St,East Allegheny,1,,
OFFENSE 2.0,15186590,9999,9999 - (Misc. Incident): Child abuse,09/29/2015,20:00,500 block Tripoli St,East Allegheny,1,,
OFFENSE 2.0,15186203,3921(a),Theft by Unlawful Taking or Disposition - Movable item,09/29/2015,06:30,600 block Ossipee St,Upper Hill,2,,
ARREST,15177126,2709,Harassment (Non-Specific),09/29/2015,08:30,600 block 1st Ave,Golden Triangle/Civic Arena,2,39,M
ARREST,15177126,2709.1,Stalking Conduct or Repeatedly Acts Including Follows,09/29/2015,08:30,600 block 1st Ave,Golden Triangle/Civic Arena,2,39,M
ARREST,15152390,9015,Failure To Appear/Arrest on Attachment Order,09/29/2015,12:00,900 block 2nd Ave,Bluff,2,27,F
ARREST,15170725,2706,Terroristic Threats.,09/29/2015,12:15,900 block Second Ave,Central Northside,2,27,M
ARREST,15170725,2709(a)(1),Harassment by Physical Contact  or Attempts or Threats,09/29/2015,12:15,900 block Second Ave,Central Northside,2,27,M
ARREST,15170725,3701,Robbery.,09/29/2015,12:15,900 block Second Ave,Central Northside,2,27,M
OFFENSE 2.0,15186408,3701,Robbery.,09/29/2015,13:55,2400 block Chauncey Dr,Bedford Dwellings,2,,
OFFENSE 2.0,15186408,3502,Burglary.,09/29/2015,13:55,2400 block Chauncey Dr,Bedford Dwellings,2,,
OFFENSE 2.0,15186408,2705,Recklessly Endangering Another Person.,09/29/2015,13:55,2400 block Chauncey Dr,Bedford Dwellings,2,,
ARREST,15185116,5503(a)(4),DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF,09/29/2015,14:40,600 block 1st Ave,Golden Triangle/Civic Arena,2,60,F
ARREST,15185116,5505,Public Drunkenness,09/29/2015,14:40,600 block 1st Ave,Golden Triangle/Civic Arena,2,60,F
ARREST,15185116,3503.B1I,DEF. TRESPASS ACTUAL COMMUNICATION,09/29/2015,14:40,600 block 1st Ave,Golden Triangle/Civic Arena,2,60,F
ARREST,15185116,3934,Theft from Vehicle,09/29/2015,14:40,600 block 1st Ave,Golden Triangle/Civic Arena,2,60,F
ARREST,15185116,2709(a)(1),Harassment by Physical Contact  or Attempts or Threats,09/29/2015,14:40,600 block 1st Ave,Golden Triangle/Civic Arena,2,60,F
ARREST,15185116,2701,Simple Assault.,09/29/2015,14:40,600 block 1st Ave,Golden Triangle/Civic Arena,2,60,F
OFFENSE 2.0,15186447,3745,Accidents Involving Damage to Unattended Veh.or Prop.,09/29/2015,15:00,500 block Miltenberger St,Bluff,2,,
ARREST,15165634,4304(a)(1),Endangering Welfare of Children.,09/29/2015,15:25,600 block First Ave,Manchester,2,25,M
ARREST,15165634,2702,Aggravated Assault.,09/29/2015,15:25,600 block First Ave,Manchester,2,25,M
OFFENSE 2.0,15186484,3304(a)(4),CRIMINAL MISCHIEF- Intentionally Damage Property (By Graffiti  Aerosol Spray Paint  Broad Tip Marker  or Similar),09/29/2015,15:30,3500 block Bigelow Blvd,Polish Hill,2,,
OFFENSE 2.0,15186544,3503.B1I,DEF. TRESPASS ACTUAL COMMUNICATION,09/29/2015,17:40,11th St,Golden Triangle/Civic Arena,2,,
OFFENSE 2.0,15186544,5503,Disorderly Conduct.,09/29/2015,17:40,11th St,Golden Triangle/Civic Arena,2,,
ARREST,15186542,13(a)(16),Possession of Controlled Substance,09/29/2015,17:42,Herron Ave Brg & Liberty Ave,Lower Lawrenceville,2,29,M
ARREST,15186542,5507(a),Obstructing highway  railroad or public passage,09/29/2015,17:42,Herron Ave Brg & Liberty Ave,Lower Lawrenceville,2,29,M
OFFENSE 2.0,15186542,13(a)(16),Possession of Controlled Substance,09/29/2015,17:47,Herron Ave Brg & Liberty Ave,Lower Lawrenceville,2,,
OFFENSE 2.0,15186542,5507(a),Obstructing highway  railroad or public passage,09/29/2015,17:47,Herron Ave Brg & Liberty Ave,Lower Lawrenceville,2,,
ARREST,15186544,3503.B1I,DEF. TRESPASS ACTUAL COMMUNICATION,09/29/2015,17:58,11th St,Golden Triangle/Civic Arena,2,,M
ARREST,15186544,5503,Disorderly Conduct.,09/29/2015,17:58,11th St,Golden Triangle/Civic Arena,2,,M
OFFENSE 2.0,15132166,2701,Simple Assault.,09/29/2015,19:00,600 block 1st Ave,Golden Triangle/Civic Arena,2,,
ARREST,15132166,2701,Simple Assault.,09/29/2015,19:00,600 block 1st Ave,Golden Triangle/Civic Arena,2,29,F
ARREST,15186637,13(a)(32),Paraphernalia - Use or Possession,09/29/2015,20:35,11th St,Golden Triangle/Civic Arena,2,20,M
ARREST,15186637,13(a)(31),Marijuana: Possession Small Amount,09/29/2015,20:35,11th St,Golden Triangle/Civic Arena,2,20,M
ARREST,15186637,13(a)(30),Possession w/ Intent to Del. Controlled Substance,09/29/2015,20:35,11th St,Golden Triangle/Civic Arena,2,20,M
