REPORT_NAME,CCR,SECTION,DESCRIPTION,ARREST_DATE,ARREST_TIME,ADDRESS,NEIGHBORHOOD,ZONE,AGE,GENDER
OFFENSE 2.0,15097149,3304,Criminal Mischief.,05/31/2015,01:10,300 block Penfort St,Northview Heights,1,,
OFFENSE 2.0,15097146,9488,False  Burglar Alarm,05/31/2015,01:19,400 block North Shore Dr,North Shore,1,,
OFFENSE 2.0,15097267,2701,Simple Assault.,05/31/2015,05:39,1200 block Kunkle Way,California-Kirkbride,1,,
ARREST,15097267,2701,Simple Assault.,05/31/2015,05:50,1200 block Kunkle Way,California-Kirkbride,1,24,F
ARREST,15096587,13(a)(32),Paraphernalia - Use or Possession,05/31/2015,09:20,500 block East Ohio St,East Allegheny,1,54,M
ARREST,15096587,903,Criminal Conspiracy.,05/31/2015,09:20,500 block East Ohio St,East Allegheny,1,54,M
ARREST,15096587,3929,Retail Theft.,05/31/2015,09:20,500 block East Ohio St,East Allegheny,1,54,M
OFFENSE 2.0,15097336,601.16,Public Urination And Defecation,05/31/2015,09:53,Montgomery Pl,Allegheny Center,1,,
OFFENSE 2.0,15097401,9488,False  Burglar Alarm,05/31/2015,12:22,2800 block Brighton Rd,Marshall-Shadeland,1,,
ARREST,15074111,2701,Simple Assault.,05/31/2015,12:24,500 block Marshall Ave,Perry South,1,14,M
OFFENSE 2.0,15097423,3502,Burglary.,05/31/2015,12:30,3100 block Brighton Rd,Marshall-Shadeland,1,,
OFFENSE 2.0,15097404,9999,9999 - (Misc. Incident): 9999 - (Misc. Incident): Aided Case  302 Commitment,05/31/2015,12:45,500 block W Jefferson St,Central Northside,1,,
OFFENSE 2.0,15097434,2709,Harassment (Non-Specific),05/31/2015,13:08,300 block Cedar Ave,East Allegheny,1,,
OFFENSE 2.0,15097491,9489,Found Property,05/31/2015,15:00,1000 block Woods Run Ave,Marshall-Shadeland,1,,
OFFENSE 2.0,15097505,2701,Simple Assault.,05/31/2015,15:40,4000 block Oswald St,Brighton Heights,1,,
OFFENSE 2.0,15097505,3701,Robbery.,05/31/2015,15:40,4000 block Oswald St,Brighton Heights,1,,
ARREST,15097505,2701,Simple Assault.,05/31/2015,16:00,4000 block Oswald St,Brighton Heights,1,21,M
ARREST,15097505,3701,Robbery.,05/31/2015,16:00,4000 block Oswald St,Brighton Heights,1,21,M
OFFENSE 2.0,15097547,2709,Harassment (Non-Specific),05/31/2015,16:16,4000 block Oswald St,Brighton Heights,1,,
OFFENSE 2.0,15097544,3304,Criminal Mischief.,05/31/2015,16:45,600 block Mt Pleasant Rd,Northview Heights,1,,
OFFENSE 2.0,15097574,2709(a)(3),Harassment No Legitimate Purpose,05/31/2015,17:34,Boston St,Marshall-Shadeland,1,,
OFFENSE 2.0,15097612,3304,Criminal Mischief.,05/31/2015,18:00,300 block Mt Pleasant Rd,Northview Heights,1,,
ARREST,15088667,1543,Driving While Operating Privilege is Suspended or Revoked.,05/31/2015,18:30,Mitchell St,Marshall-Shadeland,1,35,M
ARREST,15088667,2705,Recklessly Endangering Another Person.,05/31/2015,18:30,Mitchell St,Marshall-Shadeland,1,35,M
ARREST,15088667,3736,Reckless Driving,05/31/2015,18:30,Mitchell St,Marshall-Shadeland,1,35,M
ARREST,15088667,3743,Accidents Involving Damage to Attended Veh. or Property,05/31/2015,18:30,Mitchell St,Marshall-Shadeland,1,35,M
ARREST,15088667,3745,Accidents Involving Damage to Unattended Veh.or Prop.,05/31/2015,18:30,Mitchell St,Marshall-Shadeland,1,35,M
OFFENSE 2.0,15097702,9497,Aided Case,05/31/2015,21:35,1200 block Sheffield St,Manchester,1,,
OFFENSE 2.0,15097735,3934,Theft from Vehicle,05/31/2015,22:20,300 block Cedar Ave,East Allegheny,1,,
OFFENSE 2.0,15097765,9488,False  Burglar Alarm,05/31/2015,23:45,1300 block Brighton Rd,Central Northside,1,,
OFFENSE 2.0,15097175,2709(a)(1),Harassment by Physical Contact  or Attempts or Threats,05/31/2015,02:05,5300 block Duncan St,Upper Lawrenceville,2,,
OFFENSE 2.0,15097175,2701,Simple Assault.,05/31/2015,02:05,5300 block Duncan St,Upper Lawrenceville,2,,
ARREST,15097175,2709(a)(1),Harassment by Physical Contact  or Attempts or Threats,05/31/2015,02:13,5300 block Duncan St,Upper Lawrenceville,2,41,F
ARREST,15097175,2701,Simple Assault.,05/31/2015,02:13,5300 block Duncan St,Upper Lawrenceville,2,41,F
OFFENSE 2.0,15097187,5505,Public Drunkenness,05/31/2015,02:45,3100 block Liberty Ave,Polish Hill,2,,
OFFENSE 2.0,15097187,5503(a)(4),DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF,05/31/2015,02:45,3100 block Liberty Ave,Polish Hill,2,,
OFFENSE 2.0,15097210,9489,Found Property,05/31/2015,02:55,2500 block Chauncey Dr,Bedford Dwellings,2,,
OFFENSE 2.0,15097210,8106,Shots Fired,05/31/2015,02:55,2500 block Chauncey Dr,Bedford Dwellings,2,,
OFFENSE 2.0,15097215,3802(a)(1),DUI - General Impairment,05/31/2015,03:00,5th Ave & Birmingham Brg,Bluff,2,,
ARREST,15097215,3802(a)(1),DUI - General Impairment,05/31/2015,05:00,5th Ave & Birmingham Brg,Bluff,2,23,M
ARREST,15097284,2701,Simple Assault.,05/31/2015,07:48,4800 block Hatfield St,Central Lawrenceville,2,46,M
OFFENSE 2.0,15097284,2701,Simple Assault.,05/31/2015,08:00,4800 block Hatfield St,Central Lawrenceville,2,,
OFFENSE 2.0,15097407,3745,Accidents Involving Damage to Unattended Veh.or Prop.,05/31/2015,08:30,Bigelow Sq,Golden Triangle/Civic Arena,2,,
ARREST,15071577,3929(a)(1),Retail Theft; takes possession of  carries away  or transfers displayed merchandise,05/31/2015,12:00,400 block 5th Ave,Golden Triangle/Civic Arena,2,39,M
OFFENSE 2.0,15097487,3745,Accidents Involving Damage to Unattended Veh.or Prop.,05/31/2015,12:00,1600 block Centre Ave,Crawford-Roberts,2,,
