REPORT_NAME,CCR,SECTION,DESCRIPTION,ARREST_DATE,ARREST_TIME,ADDRESS,NEIGHBORHOOD,ZONE,AGE,GENDER
OFFENSE 2.0,15136748,9488,False  Burglar Alarm,07/24/2015,00:05,800 block Vinial St,East Allegheny,1,,
OFFENSE 2.0,15136768,9488,False  Burglar Alarm,07/24/2015,00:40,200 block East Ohio St,Allegheny Center,1,,
OFFENSE 2.0,15136793,9488,False  Burglar Alarm,07/24/2015,01:36,700 block Arch St,Allegheny Center,1,,
OFFENSE 2.0,15136807,3802(e),DUI - Minors - BAC >=.02%,07/24/2015,02:01,W North Ave & Arch St,Allegheny Center,1,,
ARREST,15136807,6308(a),Underage Purchase  Consume  Possessed or Transport Liquor,07/24/2015,02:01,W North Ave & Arch St,Allegheny Center,1,20,F
ARREST,15136807,3802(e),DUI - Minors - BAC >=.02%,07/24/2015,02:01,W North Ave & Arch St,Allegheny Center,1,20,F
ARREST,15136807,3802(b),DUI - High Rate of Alchol - BAC >=.10% <.16%,07/24/2015,02:01,W North Ave & Arch St,Allegheny Center,1,20,F
OFFENSE 2.0,15136807,1505,Learners' Permits,07/24/2015,02:01,W North Ave & Arch St,Allegheny Center,1,,
OFFENSE 2.0,15136807,3334,Turning Movements and Required Signals.,07/24/2015,02:01,W North Ave & Arch St,Allegheny Center,1,,
OFFENSE 2.0,15136807,3714,Careless Driving,07/24/2015,02:01,W North Ave & Arch St,Allegheny Center,1,,
OFFENSE 2.0,15136807,3802(a)(1),DUI - General Impairment,07/24/2015,02:01,W North Ave & Arch St,Allegheny Center,1,,
OFFENSE 2.0,15136807,3802(b),DUI - High Rate of Alchol - BAC >=.10% <.16%,07/24/2015,02:01,W North Ave & Arch St,Allegheny Center,1,,
OFFENSE 2.0,15136807,6308(a),Underage Purchase  Consume  Possessed or Transport Liquor,07/24/2015,02:01,W North Ave & Arch St,Allegheny Center,1,,
ARREST,15136807,1505,Learners' Permits,07/24/2015,02:01,W North Ave & Arch St,Allegheny Center,1,20,F
ARREST,15136807,3334,Turning Movements and Required Signals.,07/24/2015,02:01,W North Ave & Arch St,Allegheny Center,1,20,F
ARREST,15136807,3714,Careless Driving,07/24/2015,02:01,W North Ave & Arch St,Allegheny Center,1,20,F
ARREST,15136807,3802(a)(1),DUI - General Impairment,07/24/2015,02:01,W North Ave & Arch St,Allegheny Center,1,20,F
OFFENSE 2.0,15136852,611.04,Repeated False Alarms,07/24/2015,03:47,300 block North Shore Dr,North Shore,1,,
OFFENSE 2.0,15136906,3934,Theft from Vehicle,07/24/2015,07:00,2400 block Hazelton St,Perry South,1,,
OFFENSE 2.0,15137011,3743,Accidents Involving Damage to Attended Veh. or Property,07/24/2015,07:40,Mountford Ave & Belleau St,Fineview,1,,
OFFENSE 2.0,15136951,3745,Accidents Involving Damage to Unattended Veh.or Prop.,07/24/2015,08:20,800 block Mt Pleasant Rd,Northview Heights,1,,
OFFENSE 2.0,15137032,901,Criminal Attempt,07/24/2015,11:16,W Mcintyre Ave,Perry South,1,,
OFFENSE 2.0,15137067,9999,9999 - (Misc. Incident): Disorderly people congregating at address.,07/24/2015,11:30,1500 block Monterey St,Central Northside,1,,
ARREST,15137118,2702,Aggravated Assault.,07/24/2015,14:40,800 block Kirkbride St,California-Kirkbride,1,14,M
OFFENSE 2.0,15137118,2702,Aggravated Assault.,07/24/2015,14:59,800 block Kirkbride St,California-Kirkbride,1,,
OFFENSE 2.0,15137118,9498,302 (Mental),07/24/2015,14:59,800 block Kirkbride St,California-Kirkbride,1,,
OFFENSE 2.0,15137249,3743,Accidents Involving Damage to Attended Veh. or Property,07/24/2015,16:30,Western Ave & Allegheny Ave,Allegheny West,1,,
OFFENSE 2.0,15137215,3743,Accidents Involving Damage to Attended Veh. or Property,07/24/2015,16:30,Tinsbury St & Lowrie St,Troy Hill-Herrs Island,1,,
OFFENSE 2.0,15137215,3308,One-Way Roadways and Rotary Traffic Islands.,07/24/2015,16:30,Tinsbury St & Lowrie St,Troy Hill-Herrs Island,1,,
OFFENSE 2.0,15137421,9999,9999 - (Misc. Incident): ,07/24/2015,16:30,Children's Way,Allegheny Center,1,,
OFFENSE 2.0,15137272,2701(a)(3),Simple Assault - Attempts by Physical Menace ,07/24/2015,17:10,2300 block Atmore St,Marshall-Shadeland,1,,
OFFENSE 2.0,15137243,4304(a)(1),Endangering Welfare of Children.,07/24/2015,17:27,2000 block Straubs Ln,Troy Hill-Herrs Island,1,,
OFFENSE 2.0,15137269,9999,9999 - (Misc. Incident): ,07/24/2015,17:50,4100 block Gittens St,Brighton Heights,1,,
OFFENSE 2.0,15137330,3503,Criminal Trespass,07/24/2015,19:00,300 block Mt Pleasant Rd,Northview Heights,1,,
ARREST,15137347,1543,Driving While Operating Privilege is Suspended or Revoked.,07/24/2015,19:24,1300 block Woods Run Ave,Brighton Heights,1,47,M
ARREST,15137347,3112,Traffic-Control Signals.,07/24/2015,19:24,1300 block Woods Run Ave,Brighton Heights,1,47,M
ARREST,15137347,9501,Bench Warrant,07/24/2015,19:24,1300 block Woods Run Ave,Brighton Heights,1,47,M
