REPORT_NAME,CCR,SECTION,DESCRIPTION,ARREST_DATE,ARREST_TIME,ADDRESS,NEIGHBORHOOD,ZONE,AGE,GENDER
OFFENSE 2.0,15190234,3502,Burglary.,10/05/2015,00:05,2400 block Maple Ave,Perry South,1,,
OFFENSE 2.0,15190214,9999,9999 - (Misc. Incident): :Entry made to check for possible domestic,10/05/2015,00:46,400 block Mt Pleasant Rd,Northview Heights,1,,
OFFENSE 2.0,15190309,2702,Aggravated Assault.,10/05/2015,02:45,300 block W North Ave,Central Northside,1,,
OFFENSE 2.0,15190307,9488,False  Burglar Alarm,10/05/2015,02:48,200 block Jacksonia St,Central Northside,1,,
ARREST,15190297,4910,Tampering with or Fabricating Physical Evidence.,10/05/2015,02:50,300 block Cedar Ave,East Allegheny,1,35,M
ARREST,15190297,13(a)(31),Marijuana: Possession Small Amount,10/05/2015,02:50,300 block Cedar Ave,East Allegheny,1,35,M
ARREST,15190297,9501,Bench Warrant,10/05/2015,02:50,300 block Cedar Ave,East Allegheny,1,35,M
ARREST,15190309,2702,Aggravated Assault.,10/05/2015,03:10,300 block W North Ave,Central Northside,1,45,F
OFFENSE 2.0,15190297,4910,Tampering with or Fabricating Physical Evidence.,10/05/2015,03:13,300 block Cedar Ave,East Allegheny,1,,
OFFENSE 2.0,15190297,13(a)(31),Marijuana: Possession Small Amount,10/05/2015,03:13,300 block Cedar Ave,East Allegheny,1,,
OFFENSE 2.0,15190297,9501,Bench Warrant,10/05/2015,03:13,300 block Cedar Ave,East Allegheny,1,,
OFFENSE 2.0,15190388,9488,False  Burglar Alarm,10/05/2015,08:00,1500 block Garfield Ave,Central Northside,1,,
OFFENSE 2.0,15190482,2701(a)(1),Simple Assault - Intent.  Know.  Reckless.Cause Bod. Injury,10/05/2015,10:50,1600 block Forsythe St,Marshall-Shadeland,1,,
ARREST,15190482,2701(a)(1),Simple Assault - Intent.  Know.  Reckless.Cause Bod. Injury,10/05/2015,10:55,1600 block Forsythe St,Marshall-Shadeland,1,35,F
OFFENSE 2.0,15190490,3929,Retail Theft.,10/05/2015,11:01,600 block East Ohio St,East Allegheny,1,,
ARREST,15174239,903,Criminal Conspiracy.,10/05/2015,12:00,Straubs Ln & Niggel St,Troy Hill-Herrs Island,1,45,M
ARREST,15174239,3701,Robbery.,10/05/2015,12:00,Straubs Ln & Niggel St,Troy Hill-Herrs Island,1,45,M
ARREST,15174239,2706,Terroristic Threats.,10/05/2015,12:00,Straubs Ln & Niggel St,Troy Hill-Herrs Island,1,45,M
ARREST,15174239,2702,Aggravated Assault.,10/05/2015,12:00,Straubs Ln & Niggel St,Troy Hill-Herrs Island,1,45,M
ARREST,15174239,901,Criminal Attempt,10/05/2015,12:00,Straubs Ln & Niggel St,Troy Hill-Herrs Island,1,45,M
OFFENSE 2.0,15190642,2709(a)(3),Harassment No Legitimate Purpose,10/05/2015,12:35,200 block RIDGE Ave,Allegheny Center,1,,
OFFENSE 2.0,15190559,3928,Unauthorized Use of Automobile and Other Vehicles.,10/05/2015,12:51,1200 block Middle St,East Allegheny,1,,
OFFENSE 2.0,15190631,2701,Simple Assault.,10/05/2015,14:55,2400 block Lyzell St,Perry South,1,,
OFFENSE 2.0,15190631,3304,Criminal Mischief.,10/05/2015,14:55,2400 block Lyzell St,Perry South,1,,
OFFENSE 2.0,15190667,3743,Accidents Involving Damage to Attended Veh. or Property,10/05/2015,15:45,1500 block brighton Rd,Central Northside,1,,
OFFENSE 2.0,15190666,029,Missing Juvenile,10/05/2015,15:53,1000 block Goehring St,East Allegheny,1,,
