REPORT_NAME,CCR,SECTION,DESCRIPTION,ARREST_DATE,ARREST_TIME,ADDRESS,NEIGHBORHOOD,ZONE,AGE,GENDER
OFFENSE 2.0,15080141,9489,Found Property,05/07/2015,00:36,Reedsdale St & Art Rooney Ave,North Shore,1,,
OFFENSE 2.0,15080176,029,Missing Juvenile,05/07/2015,01:09,2000 block Termon Ave,Brighton Heights,1,,
OFFENSE 2.0,15080168,029,Missing Juvenile,05/07/2015,01:09,2000 block Termon Ave,Brighton Heights,1,,
OFFENSE 2.0,15080174,3802(c),DUI - Highest Rate of Alcohol - BAC >= .16%,05/07/2015,01:18,500 block East Ohio St,East Allegheny,1,,
OFFENSE 2.0,15080174,1543,Driving While Operating Privilege is Suspended or Revoked.,05/07/2015,01:18,500 block East Ohio St,East Allegheny,1,,
OFFENSE 2.0,15080183,3502,Burglary.,05/07/2015,01:46,4000 block Oswald St,Brighton Heights,1,,
ARREST,15080174,1543,Driving While Operating Privilege is Suspended or Revoked.,05/07/2015,01:50,500 block East Ohio St,East Allegheny,1,34,M
ARREST,15080174,3802(c),DUI - Highest Rate of Alcohol - BAC >= .16%,05/07/2015,01:50,500 block East Ohio St,East Allegheny,1,34,M
OFFENSE 2.0,15080201,9999,9999 - (Misc. Incident): ,05/07/2015,02:20,Strauss St,Perry South,1,,
OFFENSE 2.0,15080209,9488,False  Burglar Alarm,05/07/2015,02:35,200 block E Jefferson St,Central Northside,1,,
OFFENSE 2.0,15080253,9488,False  Burglar Alarm,05/07/2015,05:25,3100 block Brighton Rd,Marshall-Shadeland,1,,
OFFENSE 2.0,15080284,3745,Accidents Involving Damage to Unattended Veh.or Prop.,05/07/2015,07:00,3400 block Mc Clure Ave,Brighton Heights,1,,
OFFENSE 2.0,15080272,9488,False  Burglar Alarm,05/07/2015,07:15,3800 block Baytree St,Perry North,1,,
