REPORT_NAME,CCR,SECTION,DESCRIPTION,ARREST_DATE,ARREST_TIME,ADDRESS,NEIGHBORHOOD,ZONE,AGE,GENDER
OFFENSE 2.0,15244103,029,Missing Juvenile,12/23/2015,02:00,2000 block Termon Ave,Brighton Heights,1,,
OFFENSE 2.0,15244108,3304,Criminal Mischief.,12/23/2015,02:15,2800 block Spring Garden Ave,Spring Garden,1,,
OFFENSE 2.0,15244108,2702,Aggravated Assault.,12/23/2015,02:15,2800 block Spring Garden Ave,Spring Garden,1,,
OFFENSE 2.0,15244184,3502,Burglary.,12/23/2015,06:30,2100 block Clayton Ave,Perry South,1,,
OFFENSE 2.0,15244253,3502,Burglary.,12/23/2015,07:00,1200 block Pemberton St,Brighton Heights,1,,
OFFENSE 2.0,15244209,3921,Theft by Unlawful Taking or Disposition.,12/23/2015,08:00,Langley St & Perrysville Ave,Perry South,1,,
OFFENSE 2.0,15244190,9488,False  Burglar Alarm,12/23/2015,08:13,100 block W McIntyre Ave,Perry South,1,,
OFFENSE 2.0,15244342,2709,Harassment (Non-Specific),12/23/2015,12:00,Kenwood Ave,Perry South,1,,
OFFENSE 2.0,15244421,3745,Accidents Involving Damage to Unattended Veh.or Prop.,12/23/2015,12:00,1900 block Termon Ave,Brighton Heights,1,,
OFFENSE 2.0,15244337,8104,CLASS 1 - Suspicious Package or Device,12/23/2015,12:22,Roberto Clemente Brg,North Shore,1,,
OFFENSE 2.0,15244353,9488,False  Burglar Alarm,12/23/2015,12:55,300 block North Shore Dr,North Shore,1,,
OFFENSE 2.0,15244443,2701(b)(1),Simple Assault - Fight or Scuffle Entered by Mutual Consent,12/23/2015,15:00,Woodland Ave & Shadeland Ave,Marshall-Shadeland,1,,
OFFENSE 2.0,15244517,3921,Theft by Unlawful Taking or Disposition.,12/23/2015,15:25,1200 block N Franklin St,Manchester,1,,
OFFENSE 2.0,15244471,9497,Aided Case,12/23/2015,16:21,2600 block Perrysville Ave,Perry South,1,,
OFFENSE 2.0,15244475,3304,Criminal Mischief.,12/23/2015,16:27,200 block Jacksonia St,Central Northside,1,,
OFFENSE 2.0,15244537,3502,Burglary.,12/23/2015,17:30,800 block Phineas St,East Allegheny,1,,
OFFENSE 2.0,15244532,2701,Simple Assault.,12/23/2015,17:40,3500 block California Ave,Brighton Heights,1,,
ARREST,15123682,9015,Failure To Appear/Arrest on Attachment Order,12/23/2015,19:25,3200 block Central Ave,Marshall-Shadeland,1,22,M
OFFENSE 2.0,15123682,9015,Failure To Appear/Arrest on Attachment Order,12/23/2015,19:25,3200 block Central Ave,Marshall-Shadeland,1,,
OFFENSE 2.0,15244614,3304,Criminal Mischief.,12/23/2015,19:45,1100 block Morrison St,California-Kirkbride,1,,
OFFENSE 2.0,15244645,9999,9999 - (Misc. Incident): ,12/23/2015,20:00,1400 block Woods Run Ave,Marshall-Shadeland,1,,
OFFENSE 2.0,15244096,4912,Impersonating a Public Servant.,12/23/2015,01:55,600 block William Penn Pl,Golden Triangle/Civic Arena,2,,
OFFENSE 2.0,15244096,4914,False Identification to Law Enforcement Authorities,12/23/2015,01:55,600 block William Penn Pl,Golden Triangle/Civic Arena,2,,
OFFENSE 2.0,15244096,907,Possessing Instruments of Crime.,12/23/2015,01:55,600 block William Penn Pl,Golden Triangle/Civic Arena,2,,
OFFENSE 2.0,15244096,3304,Criminal Mischief.,12/23/2015,01:55,600 block William Penn Pl,Golden Triangle/Civic Arena,2,,
