REPORT_NAME,CCR,SECTION,DESCRIPTION,ARREST_DATE,ARREST_TIME,ADDRESS,NEIGHBORHOOD,ZONE,AGE,GENDER
OFFENSE 2.0,15170499,9488,False  Burglar Alarm,09/08/2015,03:50,2600 block Norwood Ave,Perry South,1,,
OFFENSE 2.0,15170536,3304,Criminal Mischief.,09/08/2015,06:50,2800 block California Ave,Marshall-Shadeland,1,,
OFFENSE 2.0,15170569,3934,Theft from Vehicle,09/08/2015,08:31,100 block Art Rooney Dr,North Shore,1,,
OFFENSE 2.0,15170604,3921(a),Theft by Unlawful Taking or Disposition - Movable item,09/08/2015,09:30,700 block River Ave,North Shore,1,,
OFFENSE 2.0,15170725,3701,Robbery.,09/08/2015,10:00,500 block N Taylor Ave,Central Northside,1,,
OFFENSE 2.0,15170725,2709(a)(1),Harassment by Physical Contact  or Attempts or Threats,09/08/2015,10:00,500 block N Taylor Ave,Central Northside,1,,
OFFENSE 2.0,15170725,2706,Terroristic Threats.,09/08/2015,10:00,500 block N Taylor Ave,Central Northside,1,,
OFFENSE 2.0,15170669,9999,9999 - (Misc. Incident): ,09/08/2015,11:32,2000 block Spring Garden Ave,Spring Garden,1,,
OFFENSE 2.0,15170943,9126,Prostitution Investigation,09/08/2015,12:00,1200 block Western Ave,Chateau,1,,
OFFENSE 2.0,15170733,3924,Theft of Property Lost  Mislaid or Delivered by Mistake.,09/08/2015,13:15,Buhl Community Park,Allegheny Center,1,,
ARREST,15154623,9015,Failure To Appear/Arrest on Attachment Order,09/08/2015,13:35,800 block Mt Pleasant Rd,Northview Heights,1,31,F
ARREST,15170756,13(a)(16),Possession of Controlled Substance,09/08/2015,14:00,Success St & Winifred St,California-Kirkbride,1,50,F
ARREST,15170756,13(a)(30),Possession w/ Intent to Del. Controlled Substance,09/08/2015,14:00,Success St & Winifred St,California-Kirkbride,1,50,F
ARREST,15170756,13(a)(30),Possession w/ Intent to Del. Controlled Substance,09/08/2015,14:00,Success St & Winifred St,California-Kirkbride,1,51,F
ARREST,15170756,13(a)(16),Possession of Controlled Substance,09/08/2015,14:00,Success St & Winifred St,California-Kirkbride,1,51,F
OFFENSE 2.0,15170756,13(a)(16),Possession of Controlled Substance,09/08/2015,14:01,Success St & Winifred St,California-Kirkbride,1,,
OFFENSE 2.0,15170756,13(a)(30),Possession w/ Intent to Del. Controlled Substance,09/08/2015,14:01,Success St & Winifred St,California-Kirkbride,1,,
OFFENSE 2.0,15170748,2707.1,Discharge of a Firearm into Occupied Structure,09/08/2015,14:10,500 block Chester Ave,Perry South,1,,
ARREST,15159655,13(a)(16),Possession of Controlled Substance,09/08/2015,15:30,1100 block W North Ave,Manchester,1,27,M
ARREST,15159655,13(a)(30),Possession w/ Intent to Del. Controlled Substance,09/08/2015,15:30,1100 block W North Ave,Manchester,1,27,M
ARREST,15170868,6106,Firearms not to be Carried without a License.,09/08/2015,16:50,Fulton St & Stedman St,Manchester,1,22,M
OFFENSE 2.0,15170868,6110.2,Possesion of Firearm with Altered Mfg. Number,09/08/2015,16:50,Fulton St & Stedman St,Manchester,1,,
OFFENSE 2.0,15170868,6106,Firearms not to be Carried without a License.,09/08/2015,16:50,Fulton St & Stedman St,Manchester,1,,
OFFENSE 2.0,15170868,6105(a)(1),Persons not to possess  use  manufacture  control  sell or transfer firearms: Former Convict enumerated in subsection (b),09/08/2015,16:50,Fulton St & Stedman St,Manchester,1,,
OFFENSE 2.0,15170868,5126,Flight to Avoid Apprehension  Trial or Punishment.,09/08/2015,16:50,Fulton St & Stedman St,Manchester,1,,
OFFENSE 2.0,15170868,4910,Tampering with or Fabricating Physical Evidence.,09/08/2015,16:50,Fulton St & Stedman St,Manchester,1,,
ARREST,15170868,6110.2,Possesion of Firearm with Altered Mfg. Number,09/08/2015,16:50,Fulton St & Stedman St,Manchester,1,22,M
ARREST,15170868,6105(a)(1),Persons not to possess  use  manufacture  control  sell or transfer firearms: Former Convict enumerated in subsection (b),09/08/2015,16:50,Fulton St & Stedman St,Manchester,1,22,M
ARREST,15170868,5126,Flight to Avoid Apprehension  Trial or Punishment.,09/08/2015,16:50,Fulton St & Stedman St,Manchester,1,22,M
ARREST,15170868,4910,Tampering with or Fabricating Physical Evidence.,09/08/2015,16:50,Fulton St & Stedman St,Manchester,1,22,M
OFFENSE 2.0,15171018,3934,Theft from Vehicle,09/08/2015,17:00,Benton Ave & Kleber St,Brighton Heights,1,,
OFFENSE 2.0,15170952,3304,Criminal Mischief.,09/08/2015,17:30,100 block Bascom St,Perry North,1,,
OFFENSE 2.0,15170909,13(a)(16),Possession of Controlled Substance,09/08/2015,17:40,1100 block Brabec St,Troy Hill-Herrs Island,1,,
OFFENSE 2.0,15170909,13(a)(30),Possession w/ Intent to Del. Controlled Substance,09/08/2015,17:40,1100 block Brabec St,Troy Hill-Herrs Island,1,,
OFFENSE 2.0,15170909,7512,Criminal Use of Communication,09/08/2015,17:40,1100 block Brabec St,Troy Hill-Herrs Island,1,,
ARREST,15170909,13(a)(16),Possession of Controlled Substance,09/08/2015,17:40,1100 block Brabec St,Troy Hill-Herrs Island,1,27,M
ARREST,15170909,7512,Criminal Use of Communication,09/08/2015,17:40,1100 block Brabec St,Troy Hill-Herrs Island,1,27,M
ARREST,15170909,13(a)(30),Possession w/ Intent to Del. Controlled Substance,09/08/2015,17:40,1100 block Brabec St,Troy Hill-Herrs Island,1,27,M
ARREST,15155654,3743,Accidents Involving Damage to Attended Veh. or Property,09/08/2015,17:40,Brighton Heights Blvd & Ohio River Blvd,Brighton Heights,1,27,M
OFFENSE 2.0,15170995,3921,Theft by Unlawful Taking or Disposition.,09/08/2015,19:46,1200 block Brighton Rd,Central Northside,1,,
OFFENSE 2.0,15171002,9094,Recovered Stolen Vehicle (OUTSIDE CITY),09/08/2015,19:56,300 block E North Ave,Central Northside,1,,
OFFENSE 2.0,15171008,3701,Robbery.,09/08/2015,19:59,2000 block Spring Garden Ave,Spring Garden,1,,
OFFENSE 2.0,15171059,3745,Accidents Involving Damage to Unattended Veh.or Prop.,09/08/2015,21:21,2400 block Hazelton Ave,Perry South,1,,
OFFENSE 2.0,15171065,3921,Theft by Unlawful Taking or Disposition.,09/08/2015,21:29,1900 block Lowrie St,Troy Hill-Herrs Island,1,,
OFFENSE 2.0,15171106,2702,Aggravated Assault.,09/08/2015,22:44,East Ohio St & Middle St,East Allegheny,1,,
ARREST,15171106,903,Criminal Conspiracy.,09/08/2015,22:44,East Ohio St & Middle St,East Allegheny,1,25,F
ARREST,15171106,2702,Aggravated Assault.,09/08/2015,22:44,East Ohio St & Middle St,East Allegheny,1,25,F
ARREST,15171106,5503,Disorderly Conduct.,09/08/2015,22:44,East Ohio St & Middle St,East Allegheny,1,25,F
OFFENSE 2.0,15171106,5503,Disorderly Conduct.,09/08/2015,22:44,East Ohio St & Middle St,East Allegheny,1,,
OFFENSE 2.0,15171106,903,Criminal Conspiracy.,09/08/2015,22:44,East Ohio St & Middle St,East Allegheny,1,,
ARREST,15171132,5902(a)(2),Prostitution - Loitering for purpose of,09/08/2015,23:32,Middle St & Emlin St,East Allegheny,1,30,F
ARREST,15171132,13(a)(32),Paraphernalia - Use or Possession,09/08/2015,23:32,Middle St & Emlin St,East Allegheny,1,30,F
OFFENSE 2.0,15171132,13(a)(32),Paraphernalia - Use or Possession,09/08/2015,23:32,Middle St & Emlin St,East Allegheny,1,,
OFFENSE 2.0,15171132,5902(a)(2),Prostitution - Loitering for purpose of,09/08/2015,23:32,Middle St & Emlin St,East Allegheny,1,,
OFFENSE 2.0,15171130,9488,False  Burglar Alarm,09/08/2015,23:47,3200 block Brighton Rd,Marshall-Shadeland,1,,
OFFENSE 2.0,15170495,13(a)(32),Paraphernalia - Use or Possession,09/08/2015,03:35,Wyandotte St & 5th Ave,Crawford-Roberts,2,,
ARREST,15170495,13(a)(32),Paraphernalia - Use or Possession,09/08/2015,03:40,Wyandotte St & 5th Ave,Crawford-Roberts,2,52,M
OFFENSE 2.0,15170498,9122,Miscellaneous Fire Vehicle Investigation to Continue,09/08/2015,03:55,Urbana Way & Government Way,Central Lawrenceville,2,,
OFFENSE 2.0,15170563,3934,Theft from Vehicle,09/08/2015,08:00,100 block 36th St,Lower Lawrenceville,2,,
OFFENSE 2.0,15170876,9504,Lost Property,09/08/2015,08:00,3300 block Milwaukee St,Upper Hill,2,,
OFFENSE 2.0,15170578,3934,Theft from Vehicle,09/08/2015,08:00,4800 block Harrison St,Central Lawrenceville,2,,
OFFENSE 2.0,15170577,3934,Theft from Vehicle,09/08/2015,08:30,100 block Home St,Central Lawrenceville,2,,
OFFENSE 2.0,15170621,9999,9999 - (Misc. Incident): Vehicle hit by bike,09/08/2015,08:40,42nd St & Eden Way,Central Lawrenceville,2,,
OFFENSE 2.0,15170720,3304,Criminal Mischief.,09/08/2015,10:07,100 block Crawford St,Golden Triangle/Civic Arena,2,,
OFFENSE 2.0,15170738,3929,Retail Theft.,09/08/2015,13:05,200 block 6th St,Golden Triangle/Civic Arena,2,,
OFFENSE 2.0,15170738,3503.B1I,DEF. TRESPASS ACTUAL COMMUNICATION,09/08/2015,13:05,200 block 6th St,Golden Triangle/Civic Arena,2,,
OFFENSE 2.0,15170726,601.08(a),Alcohol or Liquor Consumption on Streets or Sidewalks,09/08/2015,13:15,400 block Delray Way,Golden Triangle/Civic Arena,2,,
ARREST,15170738,3503.B1I,DEF. TRESPASS ACTUAL COMMUNICATION,09/08/2015,13:45,200 block 6th St,Golden Triangle/Civic Arena,2,37,F
ARREST,15170738,3929,Retail Theft.,09/08/2015,13:45,200 block 6th St,Golden Triangle/Civic Arena,2,37,F
OFFENSE 2.0,15170916,3743,Accidents Involving Damage to Attended Veh. or Property,09/08/2015,15:45,Liberty Brg & Liberty Brg Ramp,Bluff,2,,
OFFENSE 2.0,15170815,9012,Non-Violent Domestic,09/08/2015,16:00,2400 block Wylie Ave,Middle Hill,2,,
OFFENSE 2.0,15170863,5507,Obstructing Highways and Passages.,09/08/2015,16:43,7th St & Liberty Ave,Golden Triangle/Civic Arena,2,,
ARREST,15170863,602.04,Panhandling and Prohibited Conduct,09/08/2015,16:43,7th St & Liberty Ave,Golden Triangle/Civic Arena,2,28,M
ARREST,15170863,5507,Obstructing Highways and Passages.,09/08/2015,16:43,7th St & Liberty Ave,Golden Triangle/Civic Arena,2,28,M
OFFENSE 2.0,15170863,602.04,Panhandling and Prohibited Conduct,09/08/2015,16:43,7th St & Liberty Ave,Golden Triangle/Civic Arena,2,,
OFFENSE 2.0,15170880,3503(b.1)(i),Simple Trespasser -- threatening or terrorizing the owner or occupant of the premises,09/08/2015,16:48,2100 block Whitehill Dr,Polish Hill,2,,
OFFENSE 2.0,15170880,2701,Simple Assault.,09/08/2015,16:48,2100 block Whitehill Dr,Polish Hill,2,,
OFFENSE 2.0,15170892,9496,Dead on Arrival (DOA),09/08/2015,17:33,900 block Adelaide St,Upper Hill,2,,
OFFENSE 2.0,15170996,3304,Criminal Mischief.,09/08/2015,19:30,100 block 37TH St,Lower Lawrenceville,2,,
OFFENSE 2.0,15170996,9130,Graffiti Investigation,09/08/2015,19:30,100 block 37TH St,Lower Lawrenceville,2,,
OFFENSE 2.0,15171114,3921(a),Theft by Unlawful Taking or Disposition - Movable item,09/08/2015,22:35,600 block Liberty Ave,Golden Triangle/Civic Arena,2,,
OFFENSE 2.0,15171129,13(a)(30),Possession w/ Intent to Del. Controlled Substance,09/08/2015,23:38,Chauncey Dr & Bedford Ave,Bedford Dwellings,2,,
OFFENSE 2.0,15171129,13(a)(16),Possession of Controlled Substance,09/08/2015,23:38,Chauncey Dr & Bedford Ave,Bedford Dwellings,2,,
OFFENSE 2.0,15171129,4910,Tampering with or Fabricating Physical Evidence.,09/08/2015,23:38,Chauncey Dr & Bedford Ave,Bedford Dwellings,2,,
OFFENSE 2.0,15171129,6110.1,Possesion of Firearm by Minor,09/08/2015,23:38,Chauncey Dr & Bedford Ave,Bedford Dwellings,2,,
OFFENSE 2.0,15171129,6106,Firearms not to be Carried without a License.,09/08/2015,23:38,Chauncey Dr & Bedford Ave,Bedford Dwellings,2,,
OFFENSE 2.0,15171129,5104,Resisting Arrest or Other Law Enforcement.,09/08/2015,23:38,Chauncey Dr & Bedford Ave,Bedford Dwellings,2,,
ARREST,15171129,13(a)(16),Possession of Controlled Substance,09/08/2015,23:39,Chauncey Dr & Bedford Ave,Bedford Dwellings,2,17,M
ARREST,15171129,13(a)(30),Possession w/ Intent to Del. Controlled Substance,09/08/2015,23:39,Chauncey Dr & Bedford Ave,Bedford Dwellings,2,17,M
ARREST,15171129,6106,Firearms not to be Carried without a License.,09/08/2015,23:39,Chauncey Dr & Bedford Ave,Bedford Dwellings,2,17,M
ARREST,15171129,5104,Resisting Arrest or Other Law Enforcement.,09/08/2015,23:39,Chauncey Dr & Bedford Ave,Bedford Dwellings,2,17,M
ARREST,15171129,4910,Tampering with or Fabricating Physical Evidence.,09/08/2015,23:39,Chauncey Dr & Bedford Ave,Bedford Dwellings,2,17,M
ARREST,15171129,6110.1,Possesion of Firearm by Minor,09/08/2015,23:39,Chauncey Dr & Bedford Ave,Bedford Dwellings,2,17,M
OFFENSE 2.0,15170420,3304,Criminal Mischief.,09/08/2015,00:33,E Carson St & S 1st St,South Shore,3,,
OFFENSE 2.0,15170437,2702,Aggravated Assault.,09/08/2015,00:59,1300 block E Carson St,South Side Flats,3,,
OFFENSE 2.0,15170437,903,Criminal Conspiracy.,09/08/2015,00:59,1300 block E Carson St,South Side Flats,3,,
OFFENSE 2.0,15170437,3701,Robbery.,09/08/2015,00:59,1300 block E Carson St,South Side Flats,3,,
ARREST,15170437,3701,Robbery.,09/08/2015,01:29,1300 block E Carson St,South Side Flats,3,17,M
ARREST,15170437,2702,Aggravated Assault.,09/08/2015,01:29,1300 block E Carson St,South Side Flats,3,17,M
ARREST,15170437,903,Criminal Conspiracy.,09/08/2015,01:29,1300 block E Carson St,South Side Flats,3,17,M
OFFENSE 2.0,15170467,3502,Burglary.,09/08/2015,01:30,400 block Kathleen St,Mount Washington,3,,
OFFENSE 2.0,15170467,3304,Criminal Mischief.,09/08/2015,01:30,400 block Kathleen St,Mount Washington,3,,
ARREST,15170437,2702,Aggravated Assault.,09/08/2015,01:31,1300 block E Carson St,South Side Flats,3,18,M
ARREST,15170437,3701,Robbery.,09/08/2015,01:31,1300 block E Carson St,South Side Flats,3,18,M
ARREST,15170437,903,Criminal Conspiracy.,09/08/2015,01:31,1300 block E Carson St,South Side Flats,3,18,M
OFFENSE 2.0,15170469,3934,Theft from Vehicle,09/08/2015,02:15,2800 block Mary St,South Side Slopes,3,,
OFFENSE 2.0,15170509,3304,Criminal Mischief.,09/08/2015,05:39,1500 block Muriel St,South Side Flats,3,,
OFFENSE 2.0,15170509,3934,Theft from Vehicle,09/08/2015,05:39,1500 block Muriel St,South Side Flats,3,,
OFFENSE 2.0,15170531,2701(a)(1),Simple Assault - Intent.  Know.  Reckless.Cause Bod. Injury,09/08/2015,07:10,3100 block Cordell Pl,Arlington Heights,3,,
ARREST,15170531,2701,Simple Assault.,09/08/2015,07:30,3100 block Cordell Pl,Arlington Heights,3,35,M
OFFENSE 2.0,15170709,3701,Robbery.,09/08/2015,12:41,S 18th St & E Carson St,South Side Flats,3,,
OFFENSE 2.0,15170822,3921,Theft by Unlawful Taking or Disposition.,09/08/2015,14:39,1100 block Brownsville Rd,Carrick,3,,
OFFENSE 2.0,15170781,9497,Aided Case,09/08/2015,14:58,200 block Reifert St,Knoxville,3,,
OFFENSE 2.0,15170833,3304,Criminal Mischief.,09/08/2015,15:45,1000 block Freyburg St,South Side Flats,3,,
OFFENSE 2.0,15170833,3934,Theft from Vehicle,09/08/2015,15:45,1000 block Freyburg St,South Side Flats,3,,
OFFENSE 2.0,15170866,9501,Bench Warrant,09/08/2015,16:35,S 18TH St & E CARSON St,South Side Flats,3,,
ARREST,15170866,9501,Bench Warrant,09/08/2015,16:35,S 18TH St & E CARSON St,South Side Flats,3,24,M
OFFENSE 2.0,15170886,9090,Recovered Firearm,09/08/2015,17:15,100 block Laclede St,Mount Washington,3,,
OFFENSE 2.0,15170898,3304,Criminal Mischief.,09/08/2015,17:21,600 block E Warrington Ave,Allentown,3,,
OFFENSE 2.0,15170969,9999,9999 - (Misc. Incident): ,09/08/2015,18:15,Briggs St,Overbrook,3,,
OFFENSE 2.0,15171042,2709.A2,HARASSMENT - FOLLOW IN PUBLIC PLACE,09/08/2015,20:55,2600 block Brownsville Rd,Carrick,3,,
