REPORT_NAME,CCR,SECTION,DESCRIPTION,ARREST_DATE,ARREST_TIME,ADDRESS,NEIGHBORHOOD,ZONE,AGE,GENDER
OFFENSE 2.0,15216606,9488,False  Burglar Alarm,11/11/2015,00:07,400 block East Commons,Allegheny Center,1,,
OFFENSE 2.0,15216623,9498,302 (Mental),11/11/2015,00:10,3900 block Brighton Rd,Brighton Heights,1,,
ARREST,15216629,13(a)(31),Marijuana: Possession Small Amount,11/11/2015,01:20,1800 block Davis Ave,Brighton Heights,1,18,M
ARREST,15216629,13(a)(30),Possession w/ Intent to Del. Controlled Substance,11/11/2015,01:20,1800 block Davis Ave,Brighton Heights,1,18,M
ARREST,15216629,13(a)(16),Possession of Controlled Substance,11/11/2015,01:20,1800 block Davis Ave,Brighton Heights,1,18,M
ARREST,15216629,13(a)(16),Possession of Controlled Substance,11/11/2015,01:30,1800 block Davis Ave,Brighton Heights,1,17,F
ARREST,15216629,4703,Operation of Vehicle without Official Certif. of Inspection,11/11/2015,01:30,1800 block Davis Ave,Brighton Heights,1,17,F
ARREST,15216629,13(a)(31),Marijuana: Possession Small Amount,11/11/2015,01:30,1800 block Davis Ave,Brighton Heights,1,17,F
ARREST,15216629,1501,Drivers Required to be Licensed.,11/11/2015,01:30,1800 block Davis Ave,Brighton Heights,1,17,F
OFFENSE 2.0,15216629,4703,Operation of Vehicle without Official Certif. of Inspection,11/11/2015,02:00,1800 block Davis Ave,Brighton Heights,1,,
OFFENSE 2.0,15216629,13(a)(31),Marijuana: Possession Small Amount,11/11/2015,02:00,1800 block Davis Ave,Brighton Heights,1,,
OFFENSE 2.0,15216629,1501,Drivers Required to be Licensed.,11/11/2015,02:00,1800 block Davis Ave,Brighton Heights,1,,
OFFENSE 2.0,15216629,13(a)(30),Possession w/ Intent to Del. Controlled Substance,11/11/2015,02:00,1800 block Davis Ave,Brighton Heights,1,,
OFFENSE 2.0,15216629,13(a)(16),Possession of Controlled Substance,11/11/2015,02:00,1800 block Davis Ave,Brighton Heights,1,,
OFFENSE 2.0,15216648,3802(a)(1),DUI - General Impairment,11/11/2015,02:05,Ohio River Blvd & Chateau St Ramp,Chateau,1,,
ARREST,15216648,3802(a)(1),DUI - General Impairment,11/11/2015,02:12,Ohio River Blvd & Chateau St Ramp,Chateau,1,26,M
