REPORT_NAME,CCR,SECTION,DESCRIPTION,ARREST_DATE,ARREST_TIME,ADDRESS,NEIGHBORHOOD,ZONE,AGE,GENDER
OFFENSE 2.0,15141134,9488,False  Burglar Alarm,07/30/2015,00:57,1500 block Beaver Ave,Chateau,1,,
OFFENSE 2.0,15141241,3304,Criminal Mischief.,07/30/2015,06:30,1300 block Fulton St,Manchester,1,,
OFFENSE 2.0,15141393,3921,Theft by Unlawful Taking or Disposition.,07/30/2015,07:30,500 block Mt Pleasant Rd,Northview Heights,1,,
OFFENSE 2.0,15141403,3934,Theft from Vehicle,07/30/2015,07:30,500 block Mt Pleasant Rd,Northview Heights,1,,
OFFENSE 2.0,15141272,3745,Accidents Involving Damage to Unattended Veh.or Prop.,07/30/2015,08:00,1100 block Marshall Ave,Marshall-Shadeland,1,,
OFFENSE 2.0,15141370,3304,Criminal Mischief.,07/30/2015,12:00,1800 block Brighton Rd,California-Kirkbride,1,,
ARREST,15066985,2701,Simple Assault.,07/30/2015,14:15,1200 block Hamlin St,Manchester,1,42,F
ARREST,15066985,2706,Terroristic Threats.,07/30/2015,14:15,1200 block Hamlin St,Manchester,1,42,F
OFFENSE 2.0,15141471,3745,Accidents Involving Damage to Unattended Veh.or Prop.,07/30/2015,14:30,200 block Langley St,Perry South,1,,
OFFENSE 2.0,15141547,2709(a)(1),Harassment by Physical Contact  or Attempts or Threats,07/30/2015,16:00,300 block North Shore Dr,North Shore,1,,
OFFENSE 2.0,15141566,029,Missing Juvenile,07/30/2015,16:50,4000 block GRIZELLA St,Perry North,1,,
OFFENSE 2.0,15141608,2709(a)(1),Harassment by Physical Contact  or Attempts or Threats,07/30/2015,17:25,400 block East OHIO St,East Allegheny,1,,
ARREST,14246168,9015,Failure To Appear/Arrest on Attachment Order,07/30/2015,18:15,1100 block Grand Ave,Marshall-Shadeland,1,21,F
OFFENSE 2.0,15141603,13(a)(32),Paraphernalia - Use or Possession,07/30/2015,18:15,Allegheny Ctr,Allegheny Center,1,,
ARREST,15141603,13(a)(32),Paraphernalia - Use or Possession,07/30/2015,18:15,Allegheny Ctr,Allegheny Center,1,42,M
OFFENSE 2.0,15141663,3802(a)(1),DUI - General Impairment,07/30/2015,18:50,McClure Ave & Termon Ave,Brighton Heights,1,,
OFFENSE 2.0,15141663,3802(b),DUI - High Rate of Alchol - BAC >=.10% <.16%,07/30/2015,18:50,McClure Ave & Termon Ave,Brighton Heights,1,,
ARREST,15141663,3802(a)(1),DUI - General Impairment,07/30/2015,19:05,McClure Ave & Termon Ave,Brighton Heights,1,46,M
ARREST,15141663,3802(b),DUI - High Rate of Alchol - BAC >=.10% <.16%,07/30/2015,19:05,McClure Ave & Termon Ave,Brighton Heights,1,46,M
OFFENSE 2.0,15141719,2701,Simple Assault.,07/30/2015,19:56,1500 block Brighton Rd,California-Kirkbride,1,,
ARREST,15141719,2701,Simple Assault.,07/30/2015,20:00,1500 block Brighton Rd,California-Kirkbride,1,28,M
OFFENSE 2.0,15141780,9501,Bench Warrant,07/30/2015,21:23,Suismon St & Middle St,East Allegheny,1,,
OFFENSE 2.0,15141780,13(a)(32),Paraphernalia - Use or Possession,07/30/2015,21:23,Suismon St & Middle St,East Allegheny,1,,
