REPORT_NAME,CCR,SECTION,DESCRIPTION,ARREST_DATE,ARREST_TIME,ADDRESS,NEIGHBORHOOD,ZONE,AGE,GENDER
OFFENSE 2.0,15056499,2709(a),Harassment.,04/02/2015,00:30,3600 block Baytree St,Perry North,1,,
ARREST,15053361,5503,Disorderly Conduct.,04/02/2015,02:00,700 block Casino Dr,Chateau,1,26,M
ARREST,15053361,3304,Criminal Mischief.,04/02/2015,02:00,700 block Casino Dr,Chateau,1,26,M
ARREST,15053361,5505,Public Drunkenness,04/02/2015,02:00,700 block Casino Dr,Chateau,1,26,M
ARREST,15048098,2701(a)(3),Simple Assault - Attempts by Physical Menace ,04/02/2015,02:20,800 block Blossom Way,East Allegheny,1,34,M
ARREST,15048098,2701(a)(2),Simple Asslt - Neg. Cause Bod. Harm Deadly Weap.,04/02/2015,02:20,800 block Blossom Way,East Allegheny,1,34,M
ARREST,15048098,2701(a)(1),Simple Assault - Intent.  Know.  Reckless.Cause Bod. Injury,04/02/2015,02:20,800 block Blossom Way,East Allegheny,1,34,M
ARREST,15048098,2702,Aggravated Assault.,04/02/2015,02:20,800 block Blossom Way,East Allegheny,1,34,M
ARREST,15048098,3921,Theft by Unlawful Taking or Disposition.,04/02/2015,02:20,800 block Blossom Way,East Allegheny,1,34,M
ARREST,15048098,3304,Criminal Mischief.,04/02/2015,02:20,800 block Blossom Way,East Allegheny,1,34,M
ARREST,15048098,2706,Terroristic Threats.,04/02/2015,02:20,800 block Blossom Way,East Allegheny,1,34,M
OFFENSE 2.0,15056674,3304,Criminal Mischief.,04/02/2015,04:15,200 block East Ohio St,Allegheny Center,1,,
OFFENSE 2.0,15056601,9488,False  Burglar Alarm,04/02/2015,06:28,1100 block Buente St,Spring Hill-City View,1,,
OFFENSE 2.0,15056644,9497,Aided Case,04/02/2015,08:30,2500 block N Charles St,Perry South,1,,
OFFENSE 2.0,15056643,9498,302 (Mental),04/02/2015,09:00,4000 block Brandon Rd,Brighton Heights,1,,
OFFENSE 2.0,15056651,9488,False  Burglar Alarm,04/02/2015,09:01,1200 block Federal St N,Central Northside,1,,
OFFENSE 2.0,15056690,9489,Found Property,04/02/2015,10:40,1400 block Adams St,Manchester,1,,
OFFENSE 2.0,15056739,3502,Burglary.,04/02/2015,12:00,2400 block Sorrell St,Marshall-Shadeland,1,,
OFFENSE 2.0,15056809,9093,Indirect Criminal Contempt,04/02/2015,14:13,100 block W Mc Intyre Ave,Perry South,1,,
OFFENSE 2.0,15056832,3743,Accidents Involving Damage to Attended Veh. or Property,04/02/2015,15:15,East Ohio St & East St,East Allegheny,1,,
OFFENSE 2.0,15056989,2709(a)(1),Harassment by Physical Contact  or Attempts or Threats,04/02/2015,16:47,3800 block east St,Perry North,1,,
OFFENSE 2.0,15056897,9496,Dead on Arrival (DOA),04/02/2015,17:11,3800 block Wilksboro Ave,Brighton Heights,1,,
OFFENSE 2.0,15056962,3921,Theft by Unlawful Taking or Disposition.,04/02/2015,18:00,4000 block Cambronne St,Brighton Heights,1,,
OFFENSE 2.0,15056987,13(a)(32),Paraphernalia - Use or Possession,04/02/2015,19:30,Compromise St & Sprain St,Fineview,1,,
ARREST,15056987,13(a)(32),Paraphernalia - Use or Possession,04/02/2015,19:45,Compromise St & Sprain St,Fineview,1,34,M
OFFENSE 2.0,15057015,13(a)(32),Paraphernalia - Use or Possession,04/02/2015,20:24,Henderson St & Sandusky Ct,Fineview,1,,
ARREST,15057015,13(a)(32),Paraphernalia - Use or Possession,04/02/2015,20:24,Henderson St & Sandusky Ct,Fineview,1,28,F
OFFENSE 2.0,15057032,13(a)(32),Paraphernalia - Use or Possession,04/02/2015,20:50,2800 block Frederick St,Marshall-Shadeland,1,,
OFFENSE 2.0,15057047,2709,Harassment (Non-Specific),04/02/2015,20:56,2100 block Donora St,Spring Hill-City View,1,,
OFFENSE 2.0,15057051,3304,Criminal Mischief.,04/02/2015,21:15,3900 block PERRYSVILLE Ave,Perry North,1,,
OFFENSE 2.0,15057051,2707,Propulsion of Missiles ,04/02/2015,21:15,3900 block PERRYSVILLE Ave,Perry North,1,,
ARREST,15057032,13(a)(32),Paraphernalia - Use or Possession,04/02/2015,21:40,2800 block Frederick St,Marshall-Shadeland,1,46,M
OFFENSE 2.0,15056520,2701,Simple Assault.,04/02/2015,01:00,900 block Penn Ave,Golden Triangle/Civic Arena,2,,
ARREST,15056520,2701,Simple Assault.,04/02/2015,01:30,900 block Penn Ave,Golden Triangle/Civic Arena,2,40,F
OFFENSE 2.0,15056530,2702,Aggravated Assault.,04/02/2015,01:45,200 block Ater Way,Lower Lawrenceville,2,,
OFFENSE 2.0,15056530,5101,Obstructing Admin. of Law ,04/02/2015,01:45,200 block Ater Way,Lower Lawrenceville,2,,
ARREST,15056530,2702,Aggravated Assault.,04/02/2015,02:02,200 block Ater Way,Lower Lawrenceville,2,21,M
ARREST,15056530,5101,Obstructing Admin. of Law ,04/02/2015,02:02,200 block Ater Way,Lower Lawrenceville,2,18,F
OFFENSE 2.0,15056555,2701,Simple Assault.,04/02/2015,02:30,1700 block Cliff St,Crawford-Roberts,2,,
OFFENSE 2.0,15056707,3745,Accidents Involving Damage to Unattended Veh.or Prop.,04/02/2015,10:10,2300 block Bedford Ave,Bedford Dwellings,2,,
OFFENSE 2.0,15056718,9090,Recovered Firearm,04/02/2015,11:39,600 block Chauncey St,Middle Hill,2,,
OFFENSE 2.0,15056952,3304,Criminal Mischief.,04/02/2015,12:00,100 block 43rd St,Central Lawrenceville,2,,
OFFENSE 2.0,15056883,3921,Theft by Unlawful Taking or Disposition.,04/02/2015,12:00,3400 block Denny St,Lower Lawrenceville,2,,
ARREST,15039040,4915,Failure to Comply with Megans Law,04/02/2015,12:40,900 block 2nd Ave,Golden Triangle/Civic Arena,2,61,M
OFFENSE 2.0,15056848,3921,Theft by Unlawful Taking or Disposition.,04/02/2015,13:00,500 block Market St,Golden Triangle/Civic Arena,2,,
ARREST,15045834,3921,Theft by Unlawful Taking or Disposition.,04/02/2015,13:48,600 block 1st Ave,Garfield,2,16,M
OFFENSE 2.0,15056792,13(a)(16),Possession of Controlled Substance,04/02/2015,13:55,400 block 5th Ave,Golden Triangle/Civic Arena,2,,
OFFENSE 2.0,15056792,3929,Retail Theft.,04/02/2015,13:55,400 block 5th Ave,Golden Triangle/Civic Arena,2,,
OFFENSE 2.0,15056792,9501,Bench Warrant,04/02/2015,13:55,400 block 5th Ave,Golden Triangle/Civic Arena,2,,
OFFENSE 2.0,15056860,9999,9999 - (Misc. Incident): Possible water line damage,04/02/2015,15:00,100 block 34th St,Lower Lawrenceville,2,,
OFFENSE 2.0,15056819,2709,Harassment (Non-Specific),04/02/2015,15:00,4600 block Eden Way,Central Lawrenceville,2,,
ARREST,15056792,3929,Retail Theft.,04/02/2015,15:15,400 block 5th Ave,Golden Triangle/Civic Arena,2,52,M
ARREST,15056792,13(a)(16),Possession of Controlled Substance,04/02/2015,15:15,400 block 5th Ave,Golden Triangle/Civic Arena,2,52,M
ARREST,15056792,9501,Bench Warrant,04/02/2015,15:15,400 block 5th Ave,Golden Triangle/Civic Arena,2,52,M
