REPORT_NAME,CCR,SECTION,DESCRIPTION,ARREST_DATE,ARREST_TIME,ADDRESS,NEIGHBORHOOD,ZONE,AGE,GENDER
OFFENSE 2.0,15231657,2701(a)(3),Simple Assault - Attempts by Physical Menace ,12/04/2015,03:27,600 block Chautauqua St,Perry South,1,,
OFFENSE 2.0,15231657,607.03,Discharging Firearm or Airgun,12/04/2015,03:27,600 block Chautauqua St,Perry South,1,,
OFFENSE 2.0,15231661,13(a)(32),Paraphernalia - Use or Possession,12/04/2015,04:01,1300 block High St,Spring Garden,1,,
OFFENSE 2.0,15231661,13(a)(16),Possession of Controlled Substance,12/04/2015,04:01,1300 block High St,Spring Garden,1,,
ARREST,15231661,13(a)(16),Possession of Controlled Substance,12/04/2015,04:20,1300 block High St,Spring Garden,1,39,M
ARREST,15231661,13(a)(32),Paraphernalia - Use or Possession,12/04/2015,04:20,1300 block High St,Spring Garden,1,39,M
ARREST,15231790,13(a)(16),Possession of Controlled Substance,12/04/2015,09:35,Woods Run Ave & Oakdale St,Perry North,1,33,F
OFFENSE 2.0,15231790,13(a)(16),Possession of Controlled Substance,12/04/2015,09:35,Woods Run Ave & Oakdale St,Perry North,1,,
ARREST,15231790,13(a)(16),Possession of Controlled Substance,12/04/2015,09:35,Woods Run Ave & Oakdale St,Perry North,1,36,M
ARREST,15231790,13(a)(32),Paraphernalia - Use or Possession,12/04/2015,09:35,Woods Run Ave & Oakdale St,Perry North,1,36,M
OFFENSE 2.0,15231790,3334,Turning Movements and Required Signals.,12/04/2015,09:35,Woods Run Ave & Oakdale St,Perry North,1,,
OFFENSE 2.0,15231790,13(a)(32),Paraphernalia - Use or Possession,12/04/2015,09:35,Woods Run Ave & Oakdale St,Perry North,1,,
OFFENSE 2.0,15231786,13(a)(16),Possession of Controlled Substance,12/04/2015,10:10,200 block East Ohio St,Allegheny Center,1,,
OFFENSE 2.0,15231786,3503.B1I,DEF. TRESPASS ACTUAL COMMUNICATION,12/04/2015,10:10,200 block East Ohio St,Allegheny Center,1,,
ARREST,15231786,3503.B1I,DEF. TRESPASS ACTUAL COMMUNICATION,12/04/2015,10:10,200 block East Ohio St,Allegheny Center,1,44,M
ARREST,15231786,13(a)(16),Possession of Controlled Substance,12/04/2015,10:10,200 block East Ohio St,Allegheny Center,1,44,M
OFFENSE 2.0,15231798,9488,False  Burglar Alarm,12/04/2015,10:37,1200 block Ingham St,Marshall-Shadeland,1,,
OFFENSE 2.0,15231807,9488,False  Burglar Alarm,12/04/2015,10:55,1400 block Beaver Ave,Chateau,1,,
ARREST,15202153,9015,Failure To Appear/Arrest on Attachment Order,12/04/2015,12:40,Parkhurst St & Boyle St,Central Northside,1,24,F
ARREST,15197899,9501,Bench Warrant,12/04/2015,12:50,1200 block Wolfrum St,Troy Hill-Herrs Island,1,53,M
OFFENSE 2.0,15231879,3304,Criminal Mischief.,12/04/2015,13:10,900 block Smithton Ave,Marshall-Shadeland,1,,
OFFENSE 2.0,15231888,3304(a)(5),CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,12/04/2015,13:27,2800 block Frederick St,Marshall-Shadeland,1,,
OFFENSE 2.0,15231890,9489,Found Property,12/04/2015,13:41,3500 block Fleming Ave,Brighton Heights,1,,
OFFENSE 2.0,15232099,029,Missing Juvenile,12/04/2015,14:00,2000 block Termon Ave,Brighton Heights,1,,
OFFENSE 2.0,15231952,3921,Theft by Unlawful Taking or Disposition.,12/04/2015,15:00,300 block Marshall Ave,Perry South,1,,
OFFENSE 2.0,15232047,9489,Found Property,12/04/2015,15:00,Shadeland Ave,Crawford-Roberts,1,,
OFFENSE 2.0,15231956,3745,Accidents Involving Damage to Unattended Veh.or Prop.,12/04/2015,15:30,Federal St N & Parkhurst St,Central Northside,1,,
OFFENSE 2.0,15231947,9999,9999 - (Misc. Incident): ,12/04/2015,16:05,1000 block Sheffield St,Manchester,1,,
ARREST,15232000,5505,Public Drunkenness,12/04/2015,16:40,Anderson St & General Robinson St E,North Shore,1,48,M
ARREST,15232000,5104,Resisting Arrest or Other Law Enforcement.,12/04/2015,16:40,Anderson St & General Robinson St E,North Shore,1,48,M
OFFENSE 2.0,15232000,5505,Public Drunkenness,12/04/2015,16:40,Anderson St & General Robinson St E,North Shore,1,,
ARREST,15232000,13(a)(16),Possession of Controlled Substance,12/04/2015,16:40,Anderson St & General Robinson St E,North Shore,1,48,M
